flightid,callsign,receivetime,packettime,altitude,vert_rate_ftmin,elapsed_secs,flight_phase,info,raw,bearing,speed_mph,latitude,longitude,temperature_k,pressure_pa,velocity_x,velocity_y,velocity_z,airflow,acceleration,velocity_mean,acceleration_mean,velocity_std,acceleration_std,velocity_norm,acceleration_norm,velocity_curvefit
EOSS-340,AE0SS-13,2023-04-22 08:18:42.681,2023-04-22 08:18:41,76771.0,878.0,3731.0,ascending,/141841h3919.68N/10322.56WO190/007EOSS Baloon/A=076771!W78!,"AE0SS-13>APTT4,EOSS,qAO,W9CN-9:/141841h3919.68N/10322.56WO190/007EOSS Baloon/A=076771!W78!",190.0,8.0,39.3281166667,-103.3761333333,,,-4.778e-05,-3.611e-05,14.63333333,low Re,-0.022222,19.045589,0.001774,3.414764,0.071648,-1.292111,-0.334915,16.049037
EOSS-340,KC0D-1,2023-04-22 08:19:01.989,2023-04-22 08:19:00,77108.0,896.0,3750.0,ascending,/141900h3919.66N/10322.60WO210/008/A=077108 74T308P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-1:/141900h3919.66N/10322.60WO210/008/A=077108 74T308P EOSS BALLOON",210.0,9.0,39.3276666667,-103.3766666667,280.55,3080.0,-2.778e-05,-2.222e-05,14.93333333,low Re,0.01,19.028015,0.001809,3.418016,0.071496,-1.19797,0.114566,16.009788
EOSS-340,AE0SS-13,2023-04-22 08:19:12.247,2023-04-22 08:19:11,77228.0,914.0,3761.0,ascending,/141911h3919.63N/10322.61WO237/008EOSS Baloon/A=077228!W13!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/141911h3919.63N/10322.61WO237/008EOSS Baloon/A=077228!W13!",237.0,9.0,39.3271833333,-103.3768833333,,,-2.5e-05,-3.111e-05,15.23333333,low Re,0.01,19.011868,0.001844,3.419676,0.071344,-1.104939,0.114319,15.994443
EOSS-340,KC0D-1,2023-04-22 08:19:32.332,2023-04-22 08:19:30,77586.0,956.0,3780.0,ascending,/141930h3919.57N/10322.62WO176/017/A=077586 74T301P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-1:/141930h3919.57N/10322.62WO176/017/A=077586 74T301P EOSS BALLOON",176.0,20.0,39.3261666667,-103.377,280.55,3010.0,-1.111e-05,-5e-05,15.93333333,low Re,0.023333,18.998823,0.001936,3.418271,0.071205,-0.896795,0.300499,15.94469
EOSS-340,AE0SS-13,2023-04-22 08:19:42.376,2023-04-22 08:19:41,77703.0,950.0,3791.0,ascending,/141941h3919.52N/10322.62WO189/019EOSS Baloon/A=077703!W07!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-1:/141941h3919.52N/10322.62WO189/019EOSS Baloon/A=077703!W07!",189.0,22.0,39.3253333333,-103.3771166667,,,-7.78e-06,-6.167e-05,15.83333333,low Re,-0.003333,18.985466,0.001913,3.417213,0.071054,-0.922428,-0.073831,15.927222
EOSS-340,KC0D-1,2023-04-22 08:20:01.992,2023-04-22 08:20:00,78057.0,942.0,3810.0,ascending,/142000h3919.44N/10322.65WO188/016/A=078057 77T294P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,W9CN-9:/142000h3919.44N/10322.65WO188/016/A=078057 77T294P EOSS BALLOON",188.0,18.0,39.324,-103.3775,280.85,2940.0,-1.667e-05,-7.222e-05,15.7,low Re,-0.004444,18.971662,0.001886,3.41664,0.070905,-0.957567,-0.089274,15.871135
EOSS-340,AE0SS-13,2023-04-22 08:20:12.275,2023-04-22 08:20:11,78195.0,984.0,3821.0,ascending,/142011h3919.38N/10322.68WO214/020EOSS Baloon/A=078195!W87!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-1:/142011h3919.38N/10322.68WO214/020EOSS Baloon/A=078195!W87!",214.0,23.0,39.3231333333,-103.3781166667,,,-3.333e-05,-7.333e-05,16.4,low Re,0.023333,18.960902,0.001977,3.41351,0.070769,-0.750225,0.301771,15.84808
EOSS-340,KC0D-1,2023-04-22 08:20:31.980,2023-04-22 08:20:30,78538.0,962.0,3840.0,ascending,/142030h3919.32N/10322.75WO216/012/A=078538 77T287P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-1:/142030h3919.32N/10322.75WO216/012/A=078538 77T287P EOSS BALLOON",216.0,14.0,39.322,-103.3791666667,280.85,2870.0,-5.556e-05,-6.667e-05,16.03333333,low Re,-0.012222,18.948704,0.001917,3.411599,0.070626,-0.854547,-0.200195,15.788348
EOSS-340,AE0SS-13,2023-04-22 08:20:42.610,2023-04-22 08:20:41,78678.0,966.0,3851.0,ascending,/142041h3919.28N/10322.78WO221/012EOSS Baloon/A=078678!W63!,"AE0SS-13>APTT4,EOSS,qAO,AE0SS-1:/142041h3919.28N/10322.78WO221/012EOSS Baloon/A=078678!W63!",221.0,14.0,39.3214333333,-103.3797166667,,,-5.333e-05,-5.667e-05,16.1,low Re,0.002222,18.936883,0.001918,3.409426,0.070478,-0.832071,0.004313,15.763122
EOSS-340,KC0D-1,2023-04-22 08:21:01.976,2023-04-22 08:21:00,79017.0,958.0,3870.0,ascending,/142100h3919.24N/10322.84WO228/012/A=079017 80T280P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-1:/142100h3919.24N/10322.84WO228/012/A=079017 80T280P EOSS BALLOON",228.0,14.0,39.3206666667,-103.3806666667,281.15,2800.0,-5e-05,-4.444e-05,15.96666667,low Re,-0.004444,18.92461,0.001892,3.407699,0.070332,-0.868018,-0.090087,15.700525
EOSS-340,AE0SS-13,2023-04-22 08:21:12.242,2023-04-22 08:21:11,79173.0,990.0,3881.0,ascending,/142111h3919.20N/10322.85WO200/010EOSS Baloon/A=079173!W85!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/142111h3919.20N/10322.85WO200/010EOSS Baloon/A=079173!W85!",200.0,12.0,39.3201333333,-103.3809166667,,,-4e-05,-4.333e-05,16.5,low Re,0.017778,18.914632,0.001958,3.404206,0.070194,-0.709308,0.225375,15.671196
EOSS-340,KC0D-1,2023-04-22 08:21:31.978,2023-04-22 08:21:30,79495.0,956.0,3900.0,ascending,/142130h3919.14N/10322.89WO202/012/A=079495 80T274P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-1:/142130h3919.14N/10322.89WO202/012/A=079495 80T274P EOSS BALLOON",202.0,14.0,39.319,-103.3815,281.15,2740.0,-2.778e-05,-5.556e-05,15.93333333,low Re,-0.018889,18.902413,0.001872,3.402551,0.070061,-0.872604,-0.296327,15.610139
EOSS-340,AE0SS-13,2023-04-22 08:21:42.242,2023-04-22 08:21:41,79636.0,926.0,3911.0,ascending,/142141h3919.11N/10322.90WO196/012EOSS Baloon/A=079636!W84!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/142141h3919.11N/10322.90WO196/012EOSS Baloon/A=079636!W84!",196.0,14.0,39.3186333333,-103.3817333333,,,-2.722e-05,-5e-05,15.43333333,low Re,-0.016667,18.888254,0.001796,3.402797,0.069927,-1.015318,-0.264032,15.583356
EOSS-340,KC0D-1,2023-04-22 08:22:02.156,2023-04-22 08:22:00,79948.0,906.0,3930.0,ascending,/142200h3919.04N/10322.97WO220/020/A=079948 83T268P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-1:/142200h3919.04N/10322.97WO220/020/A=079948 83T268P EOSS BALLOON",220.0,23.0,39.3173333333,-103.3828333333,281.45,2680.0,-4.444e-05,-5.556e-05,15.1,low Re,-0.011111,18.872855,0.001743,3.404424,0.069788,-1.108221,-0.184186,15.524472
EOSS-340,AE0SS-13,2023-04-22 08:22:12.269,2023-04-22 08:22:11,80072.0,872.0,3941.0,ascending,/142211h3919.01N/10323.01WO238/015EOSS Baloon/A=080072!W08!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/142211h3919.01N/10323.01WO238/015EOSS Baloon/A=080072!W08!",238.0,17.0,39.3168333333,-103.3836333333,,,-6.333e-05,-6e-05,14.53333333,low Re,-0.018889,18.855286,0.001659,3.408699,0.069658,-1.267919,-0.294984,15.501351
EOSS-340,KC0D-1,2023-04-22 08:22:31.998,2023-04-22 08:22:30,80397.0,898.0,3960.0,ascending,/142230h3918.95N/10323.07WO204/017/A=080397 82T262P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-1:/142230h3918.95N/10323.07WO204/017/A=080397 82T262P EOSS BALLOON",204.0,20.0,39.3158333333,-103.3845,281.35,2620.0,-5.556e-05,-5e-05,14.96666667,low Re,0.014444,18.839606,0.001711,3.410742,0.069521,-1.135512,0.183153,15.442003
EOSS-340,AE0SS-13,2023-04-22 08:22:42.570,2023-04-22 08:22:41,80522.0,900.0,3971.0,ascending,/142241h3918.91N/10323.10WO214/016EOSS Baloon/A=080522!W33!,"AE0SS-13>APTT4,EOSS,qAO,AE0SS-1:/142241h3918.91N/10323.10WO214/016EOSS Baloon/A=080522!W33!",214.0,18.0,39.3152166667,-103.38505,,,-4.722e-05,-5.389e-05,15.0,low Re,0.001111,18.824186,0.001709,3.412544,0.06938,-1.120626,-0.008619,15.419798
EOSS-340,KC0D-1,2023-04-22 08:23:02.000,2023-04-22 08:23:00,80817.0,840.0,3990.0,ascending,/142300h3918.84N/10323.16WO203/016/A=080817 85T257P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-1:/142300h3918.84N/10323.16WO203/016/A=080817 85T257P EOSS BALLOON",203.0,18.0,39.314,-103.386,281.65,2570.0,-5e-05,-6.111e-05,14.0,low Re,-0.033333,18.804889,0.001568,3.419325,0.069276,-1.405216,-0.503796,15.369157
EOSS-340,AE0SS-13,2023-04-22 08:23:12.226,2023-04-22 08:23:11,80935.0,826.0,4001.0,ascending,/142311h3918.80N/10323.19WO238/011EOSS Baloon/A=080935!W23!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/142311h3918.80N/10323.19WO238/011EOSS Baloon/A=080935!W23!",238.0,13.0,39.3133666667,-103.38655,,,-5e-05,-6.167e-05,13.76666667,low Re,-0.007778,18.784816,0.001531,3.427265,0.069139,-1.464185,-0.134642,15.349702
EOSS-340,KC0D-1,2023-04-22 08:23:32.001,2023-04-22 08:23:30,81253.0,872.0,4020.0,ascending,/142330h3918.73N/10323.25WO200/019/A=081253 86T252P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-1:/142330h3918.73N/10323.25WO200/019/A=081253 86T252P EOSS BALLOON",200.0,22.0,39.3121666667,-103.3875,281.75,2520.0,-5e-05,-6.111e-05,14.53333333,low Re,0.025556,18.767945,0.001626,3.4309,0.069017,-1.234257,0.346726,15.299945
EOSS-340,AE0SS-13,2023-04-22 08:23:42.318,2023-04-22 08:23:41,81378.0,886.0,4031.0,ascending,/142341h3918.68N/10323.28WO226/016EOSS Baloon/A=081378!W14!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/142341h3918.68N/10323.28WO226/016EOSS Baloon/A=081378!W14!",226.0,18.0,39.31135,-103.3880666667,,,-5.056e-05,-6.722e-05,14.76666667,low Re,0.007778,18.75213,0.001651,3.433314,0.068881,-1.160821,0.088951,15.28157
EOSS-340,KC0D-1,2023-04-22 08:24:01.994,2023-04-22 08:24:00,81709.0,912.0,4050.0,ascending,/142400h3918.62N/10323.38WO241/021/A=081709 89T246P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N0RPF-6:/142400h3918.62N/10323.38WO241/021/A=081709 89T246P EOSS BALLOON",241.0,24.0,39.3103333333,-103.3896666667,282.05,2460.0,-7.222e-05,-6.111e-05,15.2,low Re,0.014444,18.738145,0.001701,3.433763,0.068749,-1.030399,0.185355,15.236533
EOSS-340,KC0D-1,2023-04-22 08:24:31.919,2023-04-22 08:24:30,82168.0,918.0,4080.0,ascending,/142430h3918.57N/10323.57WO267/017/A=082168 89T241P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N0RPF-6:/142430h3918.57N/10323.57WO267/017/A=082168 89T241P EOSS BALLOON",267.0,20.0,39.3095,-103.3928333333,282.05,2410.0,-0.00010556,-2.778e-05,15.3,low Re,0.003333,18.724662,0.001708,3.433754,0.068613,-0.997352,0.023684,15.183746
EOSS-340,AE0SS-13,2023-04-22 08:24:42.244,2023-04-22 08:24:41,82313.0,935.0,4091.0,ascending,/142441h3918.55N/10323.63WO249/015EOSS Baloon/A=082313!W16!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/142441h3918.55N/10323.63WO249/015EOSS Baloon/A=082313!W16!",249.0,17.0,39.3091833333,-103.3939333333,,,-9.778e-05,-3.611e-05,15.58333333,low Re,0.004722,18.712391,0.00172,3.432634,0.068478,-0.911562,0.043839,15.169602
EOSS-340,KC0D-1,2023-04-22 08:25:01.982,2023-04-22 08:25:00,82628.0,920.0,4110.0,ascending,/142500h3918.52N/10323.73WO260/014/A=082628 92T236P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N0RPF-6:/142500h3918.52N/10323.73WO260/014/A=082628 92T236P EOSS BALLOON",260.0,16.0,39.3086666667,-103.3955,282.35,2360.0,-8.889e-05,-2.778e-05,15.33333333,low Re,-0.008333,18.699243,0.00168,3.432401,0.068346,-0.980628,-0.146505,15.14329
EOSS-340,AE0SS-13,2023-04-22 08:25:12.195,2023-04-22 08:25:11,82766.0,906.0,4121.0,ascending,/142511h3918.50N/10323.78WO235/018EOSS Baloon/A=082766!W65!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/142511h3918.50N/10323.78WO235/018EOSS Baloon/A=082766!W65!",235.0,21.0,39.3084333333,-103.3964166667,,,-8.278e-05,-2.5e-05,15.1,low Re,-0.007778,18.685293,0.001643,3.433037,0.068215,-1.04435,-0.138107,15.133709
EOSS-340,KC0D-1,2023-04-22 08:25:31.920,2023-04-22 08:25:30,83107.0,958.0,4140.0,ascending,/142530h3918.49N/10323.89WO272/017/A=083107 93T230P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-1:/142530h3918.49N/10323.89WO272/017/A=083107 93T230P EOSS BALLOON",272.0,20.0,39.3081666667,-103.3981666667,282.45,2300.0,-8.889e-05,-1.667e-05,15.96666667,low Re,0.028889,18.674796,0.001749,3.430539,0.068104,-0.789418,0.398508,15.115169
EOSS-340,AE0SS-13,2023-04-22 08:25:42.285,2023-04-22 08:25:41,83249.0,966.0,4151.0,ascending,/142541h3918.47N/10323.96WO258/020EOSS Baloon/A=083249!W73!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/142541h3918.47N/10323.96WO258/020EOSS Baloon/A=083249!W73!",258.0,23.0,39.30795,-103.3993833333,,,-9.889e-05,-1.611e-05,16.1,low Re,0.004444,18.664893,0.001759,3.427632,0.067972,-0.748299,0.039502,15.109594
EOSS-340,KC0D-1,2023-04-22 08:26:02.038,2023-04-22 08:26:00,83585.0,956.0,4170.0,ascending,/142600h3918.48N/10324.09WO280/018/A=083585 96T226P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N0RPF-6:/142600h3918.48N/10324.09WO280/018/A=083585 96T226P EOSS BALLOON",280.0,21.0,39.308,-103.4015,282.75,2260.0,-0.00011111,-5.56e-06,15.93333333,low Re,-0.005556,18.654427,0.001731,3.425209,0.067842,-0.794431,-0.107411,15.101291
EOSS-340,AE0SS-13,2023-04-22 08:26:12.250,2023-04-22 08:26:11,83724.0,950.0,4181.0,ascending,/142611h3918.49N/10324.15WO270/017EOSS Baloon/A=083724!W83!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/142611h3918.49N/10324.15WO270/017EOSS Baloon/A=083724!W83!",270.0,20.0,39.3083,-103.40255,,,-0.00010556,1.167e-05,15.83333333,low Re,-0.003333,18.64366,0.001712,3.423081,0.067712,-0.820993,-0.074507,15.099792
EOSS-340,KC0D-1,2023-04-22 08:26:31.952,2023-04-22 08:26:30,84054.0,938.0,4200.0,ascending,/142630h3918.51N/10324.27WO276/018/A=084054 96T220P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-1:/142630h3918.51N/10324.27WO276/018/A=084054 96T220P EOSS BALLOON",276.0,21.0,39.3085,-103.4045,282.75,2200.0,-0.0001,1.667e-05,15.63333333,low Re,-0.006667,18.632214,0.00168,3.421581,0.067584,-0.876461,-0.123506,15.100438
EOSS-340,AE0SS-13,2023-04-22 08:26:42.535,2023-04-22 08:26:41,84200.0,952.0,4211.0,ascending,/142641h3918.53N/10324.33WO303/015EOSS Baloon/A=084200!W42!,"AE0SS-13>APTT4,EOSS,qAO,N0RPF-6:/142641h3918.53N/10324.33WO303/015EOSS Baloon/A=084200!W42!",303.0,17.0,39.3089,-103.4055333333,,,-9.944e-05,2e-05,15.86666667,low Re,0.007778,18.621738,0.001703,3.419309,0.067456,-0.805739,0.090059,15.102462
EOSS-340,KC0D-1,2023-04-22 08:27:01.924,2023-04-22 08:27:00,84525.0,942.0,4230.0,ascending,/142700h3918.56N/10324.42WO278/013/A=084525 100T215P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N0RPF-6:/142700h3918.56N/10324.42WO278/013/A=084525 100T215P EOSS BALLOON",278.0,15.0,39.3093333333,-103.407,283.15,2150.0,-8.333e-05,2.778e-05,15.7,low Re,-0.005556,18.610713,0.001676,3.417543,0.067329,-0.851698,-0.107413,15.11026
EOSS-340,AE0SS-13,2023-04-22 08:27:12.204,2023-04-22 08:27:11,84666.0,932.0,4241.0,ascending,/142711h3918.57N/10324.46WO323/011EOSS Baloon/A=084666!W63!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/142711h3918.57N/10324.46WO323/011EOSS Baloon/A=084666!W63!",323.0,13.0,39.3096,-103.4077166667,,,-7.278e-05,2.333e-05,15.53333333,low Re,-0.005556,18.599144,0.001648,3.416304,0.067203,-0.897406,-0.107198,15.114844
EOSS-340,KC0D-1,2023-04-22 08:27:31.929,2023-04-22 08:27:30,84995.0,940.0,4260.0,ascending,/142730h3918.59N/10324.52WO265/009/A=084995 100T211P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N0RPF-6:/142730h3918.59N/10324.52WO265/009/A=084995 100T211P EOSS BALLOON",265.0,10.0,39.3098333333,-103.4086666667,283.15,2110.0,-5.556e-05,1.667e-05,15.66666667,low Re,0.004444,18.588161,0.001659,3.414595,0.067076,-0.85559,0.04152,15.127614
EOSS-340,KC0D-1,2023-04-22 08:28:01.988,2023-04-22 08:28:00,85476.0,962.0,4290.0,ascending,/142800h3918.56N/10324.61WO240/010/A=085476 103T206P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N0RPF-6:/142800h3918.56N/10324.61WO240/010/A=085476 103T206P EOSS BALLOON",240.0,12.0,39.3093333333,-103.4101666667,283.45,2060.0,-5e-05,-1.667e-05,16.03333333,low Re,0.012222,18.578628,0.001698,3.411766,0.066953,-0.746034,0.157185,15.148809
EOSS-340,KC0D-1,2023-04-22 08:28:31.954,2023-04-22 08:28:30,85944.0,936.0,4320.0,ascending,/142830h3918.50N/10324.67WO222/004/A=085944 104T201P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N0RPF-6:/142830h3918.50N/10324.67WO222/004/A=085944 104T201P EOSS BALLOON",222.0,5.0,39.3083333333,-103.4111666667,283.55,2010.0,-3.333e-05,-3.333e-05,15.6,low Re,-0.014444,18.567555,0.001638,3.410234,0.066835,-0.870191,-0.240622,15.167511
EOSS-340,AE0SS-13,2023-04-22 08:28:42.672,2023-04-22 08:28:41,86074.0,938.7,4331.0,ascending,/142841h3918.48N/10324.69WO244/009EOSS Baloon/A=086074!W62!,"AE0SS-13>APTT4,EOSS,qAO,N0RPF-6:/142841h3918.48N/10324.69WO244/009EOSS Baloon/A=086074!W62!",244.0,10.0,39.3081,-103.4115333333,,,-4.241e-05,-1.667e-05,15.64444444,low Re,0.000494,18.556728,0.001634,3.408535,0.06671,-0.854409,-0.017089,15.171574
EOSS-340,KC0D-1,2023-04-22 08:29:01.942,2023-04-22 08:29:00,86401.0,914.0,4350.0,ascending,/142900h3918.47N/10324.76WO259/012/A=086401 107T197P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-1:/142900h3918.47N/10324.76WO259/012/A=086401 107T197P EOSS BALLOON",259.0,14.0,39.3078333333,-103.4126666667,283.85,1970.0,-5e-05,-1.667e-05,15.23333333,low Re,-0.013704,18.544465,0.001577,3.408201,0.066593,-0.971519,-0.229469,15.178196
EOSS-340,AE0SS-13,2023-04-22 08:29:12.335,2023-04-22 08:29:11,86536.0,924.0,4361.0,ascending,/142911h3918.47N/10324.79WO284/011EOSS Baloon/A=086536!W97!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-1:/142911h3918.47N/10324.79WO284/011EOSS Baloon/A=086536!W97!",284.0,13.0,39.3079833333,-103.4132833333,,,-5.833e-05,-3.89e-06,15.4,low Re,0.005556,18.532904,0.001592,3.407246,0.06647,-0.919483,0.059636,15.179033
EOSS-340,KC0D-1,2023-04-22 08:29:31.956,2023-04-22 08:29:30,86846.0,890.0,4380.0,ascending,/142930h3918.48N/10324.90WO262/014/A=086846 107T193P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,W9CN-9:/142930h3918.48N/10324.90WO262/014/A=086846 107T193P EOSS BALLOON",262.0,16.0,39.308,-103.415,283.85,1930.0,-7.778e-05,5.56e-06,14.83333333,low Re,-0.018889,18.519353,0.001517,3.40834,0.066359,-1.081471,-0.307509,15.175603
EOSS-340,AE0SS-13,2023-04-22 08:29:42.246,2023-04-22 08:29:41,86960.0,848.0,4391.0,ascending,/142941h3918.47N/10324.94WO287/007EOSS Baloon/A=086960!W94!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/142941h3918.47N/10324.94WO287/007EOSS Baloon/A=086960!W94!",287.0,8.0,39.3079833333,-103.4157333333,,,-8.167e-05,0.0,14.13333333,low Re,-0.023333,18.503345,0.001425,3.412394,0.066254,-1.280629,-0.373683,15.172175
EOSS-340,KC0D-1,2023-04-22 08:30:01.930,2023-04-22 08:30:00,87260.0,828.0,4410.0,ascending,/143000h3918.49N/10325.01WO283/009/A=087260 111T189P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-1:/143000h3918.49N/10325.01WO283/009/A=087260 111T189P EOSS BALLOON",283.0,10.0,39.3081666667,-103.4168333333,284.25,1890.0,-6.111e-05,5.56e-06,13.8,low Re,-0.011111,18.486242,0.00138,3.41795,0.066136,-1.371068,-0.188868,15.156631
EOSS-340,AE0SS-13,2023-04-22 08:30:12.268,2023-04-22 08:30:11,87386.0,852.0,4421.0,ascending,/143011h3918.47N/10325.05WO261/013EOSS Baloon/A=087386!W98!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-1:/143011h3918.47N/10325.05WO261/013EOSS Baloon/A=087386!W98!",261.0,15.0,39.3079833333,-103.4176333333,,,-6.333e-05,0.0,14.2,low Re,0.013333,18.470713,0.001423,3.421471,0.06602,-1.24821,0.1804,15.146991
EOSS-340,KC0D-1,2023-04-22 08:30:31.930,2023-04-22 08:30:30,87681.0,842.0,4440.0,ascending,/143030h3918.48N/10325.16WO271/016/A=087681 111T185P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N0RPF-6:/143030h3918.48N/10325.16WO271/016/A=087681 111T185P EOSS BALLOON",271.0,18.0,39.308,-103.4193333333,284.25,1850.0,-8.333e-05,-5.56e-06,14.03333333,low Re,-0.005556,18.454693,0.001398,3.425658,0.065901,-1.29066,-0.105522,15.116378
EOSS-340,KC0D-1,2023-04-22 08:31:01.997,2023-04-22 08:31:00,88108.0,854.0,4470.0,ascending,/143100h3918.47N/10325.28WO252/011/A=088108 115T182P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-1:/143100h3918.47N/10325.28WO252/011/A=088108 115T182P EOSS BALLOON",252.0,13.0,39.3078333333,-103.4213333333,284.65,1820.0,-6.667e-05,-5.56e-06,14.23333333,low Re,0.006667,18.439508,0.001417,3.428829,0.065782,-1.226709,0.079809,15.050031
EOSS-340,AE0SS-13,2023-04-22 08:31:12.279,2023-04-22 08:31:11,88230.0,844.0,4481.0,ascending,/143111h3918.46N/10325.30WO324/004EOSS Baloon/A=088230!W59!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/143111h3918.46N/10325.30WO324/004EOSS Baloon/A=088230!W59!",324.0,5.0,39.30775,-103.4218166667,,,-6.972e-05,-3.89e-06,14.06666667,low Re,-0.002778,18.423835,0.001402,3.432654,0.065664,-1.269329,-0.063657,15.025937
EOSS-340,KC0D-1,2023-04-22 08:31:31.968,2023-04-22 08:31:30,88541.0,866.0,4500.0,ascending,/143130h3918.46N/10325.35WO263/003/A=088541 115T178P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,W9CN-9:/143130h3918.46N/10325.35WO263/003/A=088541 115T178P EOSS BALLOON",263.0,3.0,39.3076666667,-103.4225,284.65,1780.0,-3.889e-05,-5.56e-06,14.43333333,low Re,0.012222,18.409583,0.001441,3.434785,0.065549,-1.157642,0.164472,14.95378
EOSS-340,AE0SS-13,2023-04-22 08:31:42.270,2023-04-22 08:31:41,88673.0,886.0,4511.0,ascending,/143141h3918.43N/10325.36WO211/007EOSS Baloon/A=088673!W86!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/143141h3918.43N/10325.36WO211/007EOSS Baloon/A=088673!W86!",211.0,8.0,39.3073,-103.4227666667,,,-3.167e-05,-1.5e-05,14.76666667,low Re,0.011111,18.396619,0.001475,3.435527,0.065434,-1.056593,0.147263,14.918474
EOSS-340,KC0D-1,2023-04-22 08:32:01.965,2023-04-22 08:32:00,88991.0,900.0,4530.0,ascending,/143200h3918.43N/10325.39WO279/003/A=088991 119T174P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-1:/143200h3918.43N/10325.39WO279/003/A=088991 119T174P EOSS BALLOON",279.0,3.0,39.3071666667,-103.4231666667,285.05,1740.0,-2.222e-05,-1.667e-05,15.0,low Re,0.007778,18.384574,0.001498,3.435368,0.065318,-0.985214,0.096145,14.822265
EOSS-340,AE0SS-13,2023-04-22 08:32:12.585,2023-04-22 08:32:11,89122.0,898.0,4541.0,ascending,/143211h3918.43N/10325.40WO309/002EOSS Baloon/A=089122!W46!,"AE0SS-13>APTT4,EOSS,qAO,N0RPF-6:/143211h3918.43N/10325.40WO309/002EOSS Baloon/A=089122!W46!",309.0,2.0,39.3072333333,-103.4234333333,,,-2.222e-05,-2.22e-06,14.96666667,low Re,-0.001111,18.372497,0.001488,3.435285,0.065202,-0.991426,-0.039861,14.778274
EOSS-340,KC0D-1,2023-04-22 08:32:31.934,2023-04-22 08:32:30,89443.0,904.0,4560.0,ascending,/143230h3918.44N/10325.44WO305/003/A=089443 120T171P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N0RPF-6:/143230h3918.44N/10325.44WO305/003/A=089443 120T171P EOSS BALLOON",305.0,3.0,39.3073333333,-103.424,285.15,1710.0,-2.778e-05,5.56e-06,15.06666667,low Re,0.003333,18.360857,0.001495,3.434816,0.065086,-0.959059,0.02824,14.660991
