flightid,callsign,receivetime,packettime,altitude,vert_rate_ftmin,elapsed_secs,flight_phase,info,raw,bearing,speed_mph,latitude,longitude,distance_from_launch,temperature_k,pressure_pa,airdensity_slugs,airdensity_kgm3,velocity_x,velocity_y,velocity_z,airflow,acceleration,velocity_mean,acceleration_mean,velocity_std,acceleration_std,velocity_norm,acceleration_norm,velocity_curvefit,reynolds_transition
EOSS-329,KC0D-3,2022-10-15 08:29:17.680,2022-10-15 08:29:15,44996.0,1492.0,1770.0,ascending,/142915h3931.62N/10343.60WO108/057/A=044996 -527T1525P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/142915h3931.62N/10343.60WO108/057/A=044996 -527T1525P EOSS BALLOON",108.0,66.0,39.527,-103.7266666667,17.7,220.45,15250.0,0.0004676,0.24099176,0.00034444,-5e-05,24.86666667,high Re,0.031111,22.254802,0.004665,2.406707,0.051707,1.085244,0.511459,22.867461,
EOSS-329,KC0D-1,2022-10-15 08:29:31.914,2022-10-15 08:29:30,45375.0,1462.0,1785.0,ascending,/142930h3931.59N/10343.27WO098/071/A=045375 16T1507P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/142930h3931.59N/10343.27WO098/071/A=045375 16T1507P EOSS BALLOON",98.0,82.0,39.5265,-103.7211666667,17.99,274.75,15070.0,0.00037076,0.19108122,0.00036667,-3.889e-05,24.36666667,high Re,-0.016667,22.266667,0.004545,2.405113,0.051585,0.87314,-0.411205,22.732592,
EOSS-329,AE0SS-13,2022-10-15 08:29:42.223,2022-10-15 08:29:41,45540.0,1404.0,1796.0,ascending,/142941h3931.54N/10343.01WO112/067EOSS Baloon/A=045540!W25!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/142941h3931.54N/10343.01WO112/067EOSS Baloon/A=045540!W25!",112.0,77.0,39.5257,-103.7169166667,18.22,,,,,0.00037389,-5.5e-05,23.4,high Re,-0.032222,22.272998,0.004338,2.399843,0.051512,0.469615,-0.709738,22.670843,
EOSS-329,KC0D-3,2022-10-15 08:29:50.248,2022-10-15 08:29:45,45648.0,1304.0,1800.0,ascending,/142945h3931.51N/10342.94WO107/054/A=045648 -533T1477P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/142945h3931.51N/10342.94WO107/054/A=045648 -533T1477P EOSS BALLOON",107.0,62.0,39.5251666667,-103.7156666667,18.3,219.85,14770.0,0.00045412,0.23404344,0.00036667,-6.111e-05,21.73333333,high Re,-0.055556,22.27,0.004004,2.393469,0.051562,-0.224221,-1.155114,22.629476,
EOSS-329,KC0D-1,2022-10-15 08:30:01.872,2022-10-15 08:30:00,46021.0,1292.0,1815.0,ascending,/143000h3931.42N/10342.66WO117/065/A=046021 12T1459P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/143000h3931.42N/10342.66WO117/065/A=046021 12T1459P EOSS BALLOON",117.0,75.0,39.5236666667,-103.711,18.57,274.35,14590.0,0.00035947,0.18526474,0.00033889,-9.444e-05,21.53333333,high Re,-0.006667,22.26593,0.003944,2.387439,0.051424,-0.306855,-0.206343,22.481131,
EOSS-329,AE0SS-13,2022-10-15 08:30:12.221,2022-10-15 08:30:11,46138.0,1196.0,1826.0,ascending,/143011h3931.33N/10342.42WO103/066EOSS Baloon/A=046138!W33!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/143011h3931.33N/10342.42WO103/066EOSS Baloon/A=046138!W33!",103.0,76.0,39.5222166667,-103.70705,18.8,,,,,0.00032889,-0.00011611,19.93333333,high Re,-0.053333,22.253114,0.003628,2.387105,0.051458,-0.971797,-1.106942,22.432942,
EOSS-329,KC0D-3,2022-10-15 08:30:17.305,2022-10-15 08:30:15,46259.0,1222.0,1830.0,ascending,/143015h3931.30N/10342.34WO109/059/A=046259 -523T1435P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/143015h3931.30N/10342.34WO109/059/A=046259 -523T1435P EOSS BALLOON",109.0,68.0,39.5216666667,-103.7056666667,18.88,220.85,14350.0,0.00043921,0.22635857,0.00033333,-0.00011667,20.36666667,high Re,0.014444,22.242805,0.003687,2.384619,0.051322,-0.786766,0.209598,22.382321,
EOSS-329,KC0D-1,2022-10-15 08:30:31.854,2022-10-15 08:30:30,46622.0,1202.0,1845.0,ascending,/143030h3931.20N/10342.12WO118/047/A=046622 8T1416P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/143030h3931.20N/10342.12WO118/047/A=046622 8T1416P EOSS BALLOON",118.0,54.0,39.52,-103.702,19.1,273.95,14160.0,0.00034939,0.18006711,0.0003,-0.00012222,20.03333333,high Re,-0.011111,22.230797,0.003607,2.383666,0.051192,-0.921884,-0.287506,22.225977,
EOSS-329,AE0SS-13,2022-10-15 08:30:42.206,2022-10-15 08:30:41,46791.0,1306.0,1856.0,ascending,/143041h3931.14N/10341.95WO101/038EOSS Baloon/A=046791!W16!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/143041h3931.14N/10341.95WO101/038EOSS Baloon/A=046791!W16!",101.0,44.0,39.5190166667,-103.6992666667,19.26,,,,,0.00025944,-0.00010667,21.76666667,high Re,0.057778,22.228288,0.003901,2.377425,0.051208,-0.194169,1.052121,22.151067,
EOSS-329,KC0D-3,2022-10-15 08:30:49.814,2022-10-15 08:30:45,46898.0,1278.0,1860.0,ascending,/143045h3931.12N/10341.88WO114/050/A=046898 -526T1392P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/143045h3931.12N/10341.88WO114/050/A=046898 -526T1392P EOSS BALLOON",114.0,58.0,39.5186666667,-103.698,19.33,220.55,13920.0,0.00042663,0.21987438,0.00025556,-0.0001,21.3,high Re,-0.015556,22.223297,0.003796,2.371967,0.051089,-0.389254,-0.37879,22.102998,
EOSS-329,KC0D-1,2022-10-15 08:31:01.865,2022-10-15 08:31:00,47344.0,1444.0,1875.0,ascending,/143100h3931.07N/10341.70WO102/040/A=047344 4T1366P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/143100h3931.07N/10341.70WO102/040/A=047344 4T1366P EOSS BALLOON",102.0,46.0,39.5178333333,-103.695,19.5,273.55,13660.0,0.00033754,0.17396282,0.00023333,-7.222e-05,24.06666667,high Re,0.092222,22.233155,0.004271,2.36942,0.051361,0.773823,1.712408,21.897831,
EOSS-329,AE0SS-13,2022-10-15 08:31:12.296,2022-10-15 08:31:11,47522.0,1462.0,1886.0,ascending,/143111h3931.03N/10341.51WO110/055EOSS Baloon/A=047522!W20!,"AE0SS-13>APTT4,EOSS,qAO,KB0TVJ-1:/143111h3931.03N/10341.51WO110/055EOSS Baloon/A=047522!W20!",110.0,63.0,39.5172,-103.6918333333,19.68,,,,,0.00024778,-6.056e-05,24.36666667,high Re,0.01,22.244504,0.004302,2.368194,0.051225,0.89611,0.111235,21.814036,
EOSS-329,KC0D-3,2022-10-15 08:31:17.348,2022-10-15 08:31:15,47659.0,1522.0,1890.0,ascending,/143115h3931.01N/10341.43WO099/044/A=047659 -533T1333P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/143115h3931.01N/10341.43WO099/044/A=047659 -533T1333P EOSS BALLOON",99.0,51.0,39.5168333333,-103.6905,19.75,219.85,13330.0,0.00040984,0.21122539,0.00025,-6.111e-05,25.36666667,high Re,0.033333,22.261023,0.004456,2.37278,0.051131,1.308863,0.564765,21.748904,
EOSS-329,KC0D-1,2022-10-15 08:31:31.840,2022-10-15 08:31:30,48098.0,1508.0,1905.0,ascending,/143130h3930.96N/10341.22WO105/054/A=048098 0T1316P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/143130h3930.96N/10341.22WO105/054/A=048098 0T1316P EOSS BALLOON",105.0,62.0,39.516,-103.687,19.95,273.15,13160.0,0.00032566,0.16784064,0.00026667,-6.111e-05,25.13333333,high Re,-0.007778,22.27614,0.004392,2.375651,0.051003,1.202699,-0.238613,21.537059,
EOSS-329,AE0SS-13,2022-10-15 08:31:42.297,2022-10-15 08:31:41,48307.0,1570.0,1916.0,ascending,/143141h3930.88N/10341.01WO109/056EOSS Baloon/A=048307!W90!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/143141h3930.88N/10341.01WO109/056EOSS Baloon/A=048307!W90!",109.0,64.0,39.5148166667,-103.6835,20.15,,,,,0.00027778,-7.944e-05,26.16666667,high Re,0.034444,22.29651,0.00455,2.386056,0.050915,1.621989,0.587135,21.434866,
EOSS-329,KC0D-3,2022-10-15 08:31:49.871,2022-10-15 08:31:45,48456.0,1594.0,1920.0,ascending,/143145h3930.86N/10340.92WO110/059/A=048456 -539T1284P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/143145h3930.86N/10340.92WO110/059/A=048456 -539T1284P EOSS BALLOON",110.0,68.0,39.5143333333,-103.682,20.24,219.25,12840.0,0.00039586,0.20401771,0.00028333,-8.333e-05,26.56666667,high Re,0.013333,22.31875,0.004596,2.399672,0.050784,1.770207,0.172042,21.361621,
EOSS-329,KC0D-1,2022-10-15 08:32:01.953,2022-10-15 08:32:00,48805.0,1414.0,1935.0,ascending,/143200h3930.80N/10340.70WO106/046/A=048805 -3T1271P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/143200h3930.80N/10340.70WO106/046/A=048805 -3T1271P EOSS BALLOON",106.0,53.0,39.5133333333,-103.6783333333,20.44,272.85,12710.0,0.00031487,0.16227964,0.00028889,-8.889e-05,23.56666667,low Re,-0.1,22.325216,0.004051,2.3951,0.051211,0.518329,-2.03181,21.189186,high_to_low
EOSS-329,AE0SS-13,2022-10-15 08:32:12.237,2022-10-15 08:32:11,48904.0,1194.0,1946.0,ascending,/143211h3930.75N/10340.53WO124/047EOSS Baloon/A=048904!W42!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/143211h3930.75N/10340.53WO124/047EOSS Baloon/A=048904!W42!",124.0,54.0,39.5125666667,-103.6755333333,20.6,,,,,0.00026556,-7.5e-05,19.9,low Re,-0.122222,22.312715,0.003397,2.395224,0.05188,-1.007302,-2.421338,21.140134,
EOSS-329,KC0D-3,2022-10-15 08:32:17.321,2022-10-15 08:32:15,48999.0,1086.0,1950.0,ascending,/143215h3930.73N/10340.47WO106/049/A=048999 -532T1252P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/143215h3930.73N/10340.47WO106/049/A=048999 -532T1252P EOSS BALLOON",106.0,56.0,39.5121666667,-103.6745,20.66,219.95,12520.0,0.00038477,0.19830004,0.00025,-7.222e-05,18.1,low Re,-0.06,22.291111,0.00307,2.408015,0.051945,-1.740484,-1.214169,21.093039,
EOSS-329,KC0D-1,2022-10-15 08:32:31.911,2022-10-15 08:32:30,49300.0,990.0,1965.0,ascending,/143230h3930.67N/10340.25WO110/042/A=049300 -7T1240P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/143230h3930.67N/10340.25WO110/042/A=049300 -7T1240P EOSS BALLOON",110.0,48.0,39.5111666667,-103.6708333333,20.87,272.45,12400.0,0.00030765,0.15855404,0.00025,-7.222e-05,16.5,low Re,-0.053333,22.261565,0.002781,2.437192,0.051968,-2.364018,-1.07978,20.943845,
EOSS-329,AE0SS-13,2022-10-15 08:32:42.251,2022-10-15 08:32:41,49432.0,1056.0,1976.0,ascending,/143241h3930.62N/10340.09WO086/031EOSS Baloon/A=049432!W24!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/143241h3930.62N/10340.09WO086/031EOSS Baloon/A=049432!W24!",86.0,36.0,39.5103666667,-103.6682333333,21.02,,,,,0.00024333,-7.333e-05,17.6,low Re,0.036667,22.237902,0.002953,2.45355,0.051891,-1.890282,0.649708,20.878523,
EOSS-329,KC0D-3,2022-10-15 08:32:49.842,2022-10-15 08:32:45,49530.0,1062.0,1980.0,ascending,/143245h3930.59N/10340.03WO119/049/A=049530 -519T1216P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/143245h3930.59N/10340.03WO119/049/A=049530 -519T1216P EOSS BALLOON",119.0,56.0,39.5098333333,-103.6671666667,21.08,221.25,12160.0,0.00037151,0.19146648,0.00024444,-7.778e-05,17.7,low Re,0.003333,22.214983,0.002955,2.468471,0.051758,-1.829061,0.007303,20.830107,
EOSS-329,KC0D-1,2022-10-15 08:33:01.857,2022-10-15 08:33:00,49859.0,1118.0,1995.0,ascending,/143300h3930.52N/10339.82WO116/041/A=049859 -10T1205P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/143300h3930.52N/10339.82WO116/041/A=049859 -10T1205P EOSS BALLOON",116.0,47.0,39.5086666667,-103.6636666667,21.29,272.15,12050.0,0.00029929,0.15424857,0.00023889,-8.333e-05,18.63333333,low Re,0.031111,22.196985,0.003098,2.475286,0.051666,-1.439693,0.542194,20.6683,
EOSS-329,AE0SS-13,2022-10-15 08:33:12.345,2022-10-15 08:33:11,50000.0,1136.0,2006.0,ascending,/143311h3930.47N/10339.67WO132/046EOSS Baloon/A=050000!W87!,"AE0SS-13>APTT4,EOSS,qAO,KB0TVJ-1:/143311h3930.47N/10339.67WO132/046EOSS Baloon/A=050000!W87!",132.0,53.0,39.5079666667,-103.6612833333,21.42,,,,,0.00023167,-8e-05,18.93333333,low Re,0.01,22.180667,0.003132,2.47982,0.051537,-1.309504,0.133263,20.599414,
EOSS-329,KC0D-3,2022-10-15 08:33:17.357,2022-10-15 08:33:15,50129.0,1198.0,2010.0,ascending,/143315h3930.47N/10339.62WO086/044/A=050129 -504T1184P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/143315h3930.47N/10339.62WO086/044/A=050129 -504T1184P EOSS BALLOON",86.0,51.0,39.5078333333,-103.6603333333,21.47,222.75,11840.0,0.00035929,0.18517248,0.00022778,-6.667e-05,19.96666667,low Re,0.034444,22.169652,0.003289,2.478537,0.051455,-0.888825,0.605481,20.536696,
EOSS-329,KC0D-1,2022-10-15 08:33:31.866,2022-10-15 08:33:30,50558.0,1398.0,2025.0,ascending,/143330h3930.46N/10339.37WO099/048/A=050558 -14T1165P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/143330h3930.46N/10339.37WO099/048/A=050558 -14T1165P EOSS BALLOON",99.0,55.0,39.5076666667,-103.6561666667,21.69,271.75,11650.0,0.00028978,0.1493478,0.00025,-3.333e-05,23.3,low Re,0.111111,22.175248,0.003825,2.473643,0.051887,0.454695,2.067686,20.330696,
EOSS-329,AE0SS-13,2022-10-15 08:33:42.277,2022-10-15 08:33:41,50666.0,1332.0,2036.0,ascending,/143341h3930.44N/10339.20WO094/046EOSS Baloon/A=050666!W05!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/143341h3930.44N/10339.20WO094/046EOSS Baloon/A=050666!W05!",94.0,53.0,39.5073333333,-103.6534166667,21.83,,,,,0.00026222,-2.111e-05,22.2,low Re,-0.036667,22.175369,0.003625,2.467513,0.051836,0.009982,-0.777298,20.279569,
EOSS-329,KC0D-3,2022-10-15 08:33:49.928,2022-10-15 08:33:45,50758.0,1258.0,2040.0,ascending,/143345h3930.42N/10339.14WO093/041/A=050758 -494T1151P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/143345h3930.42N/10339.14WO093/041/A=050758 -494T1151P EOSS BALLOON",93.0,47.0,39.507,-103.6523333333,21.9,223.75,11510.0,0.00034772,0.1792069,0.00026667,-2.778e-05,20.96666667,low Re,-0.041111,22.169444,0.003404,2.462882,0.051803,-0.488362,-0.859313,20.23628,
EOSS-329,KC0D-1,2022-10-15 08:34:01.908,2022-10-15 08:34:00,51070.0,1024.0,2055.0,ascending,/143400h3930.39N/10338.92WO098/044/A=051070 -17T1136P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/143400h3930.39N/10338.92WO098/044/A=051070 -17T1136P EOSS BALLOON",98.0,51.0,39.5065,-103.6486666667,22.09,271.45,11360.0,0.00028288,0.14579107,0.00025,-3.889e-05,17.06666667,low Re,-0.13,22.144553,0.002751,2.482553,0.052512,-2.045429,-2.528013,20.09146,
EOSS-329,AE0SS-13,2022-10-15 08:34:12.150,2022-10-15 08:34:11,51184.0,1036.0,2066.0,ascending,/143411h3930.36N/10338.74WO076/042EOSS Baloon/A=051184!W94!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/143411h3930.36N/10338.74WO076/042EOSS Baloon/A=051184!W94!",76.0,48.0,39.50615,-103.6457333333,22.25,,,,,0.00025611,-3.944e-05,17.26666667,low Re,0.006667,22.120874,0.00277,2.499702,0.052384,-1.941914,0.074393,20.039374,
EOSS-329,KC0D-3,2022-10-15 08:34:17.374,2022-10-15 08:34:15,51279.0,1042.0,2070.0,ascending,/143415h3930.34N/10338.67WO112/042/A=051279 -508T1120P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/143415h3930.34N/10338.67WO112/042/A=051279 -508T1120P EOSS BALLOON",112.0,48.0,39.5056666667,-103.6445,22.32,222.35,11200.0,0.00034048,0.17547827,0.00026111,-4.444e-05,17.36666667,low Re,0.003333,22.097907,0.002772,2.515426,0.052256,-1.88089,0.010736,19.996333,
EOSS-329,KC0D-1,2022-10-15 08:34:31.898,2022-10-15 08:34:30,51682.0,1224.0,2085.0,ascending,/143430h3930.31N/10338.45WO103/050/A=051682 -20T1102P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/143430h3930.31N/10338.45WO103/050/A=051682 -20T1102P EOSS BALLOON",103.0,58.0,39.5051666667,-103.6408333333,22.52,271.15,11020.0,0.00027472,0.14158408,0.00026111,-4.444e-05,20.4,low Re,0.101111,22.089744,0.003247,2.512103,0.052576,-0.672641,1.861382,19.817737,
EOSS-329,AE0SS-13,2022-10-15 08:34:42.199,2022-10-15 08:34:41,51877.0,1386.0,2096.0,ascending,/143441h3930.24N/10338.26WO134/049EOSS Baloon/A=051877!W45!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/143441h3930.24N/10338.26WO134/049EOSS Baloon/A=051877!W45!",134.0,56.0,39.5040666667,-103.63775,22.7,,,,,0.00026611,-6.944e-05,23.1,low Re,0.09,22.094577,0.003664,2.507031,0.052792,0.401041,1.635399,19.73382,
EOSS-329,KC0D-3,2022-10-15 08:34:49.896,2022-10-15 08:34:45,51974.0,1390.0,2100.0,ascending,/143445h3930.21N/10338.21WO120/048/A=051974 -522T1080P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/143445h3930.21N/10338.21WO120/048/A=051974 -522T1080P EOSS BALLOON",120.0,55.0,39.5035,-103.6368333333,22.76,220.95,10800.0,0.0003304,0.17028336,0.00025556,-7.222e-05,23.16666667,low Re,0.002222,22.099683,0.003658,2.50212,0.052665,0.426432,-0.027267,19.692727,
EOSS-329,KC0D-1,2022-10-15 08:35:01.885,2022-10-15 08:35:00,52267.0,1170.0,2115.0,ascending,/143500h3930.13N/10338.01WO123/045/A=052267 -23T1070P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/143500h3930.13N/10338.01WO123/045/A=052267 -23T1070P EOSS BALLOON",123.0,52.0,39.5021666667,-103.6335,22.95,270.85,10700.0,0.00026704,0.13762502,0.00024444,-0.0001,19.5,low Re,-0.122222,22.087362,0.003058,2.502563,0.053252,-1.033885,-2.352588,19.571364,
EOSS-329,AE0SS-13,2022-10-15 08:35:12.278,2022-10-15 08:35:11,52362.0,970.0,2126.0,ascending,/143511h3930.06N/10337.84WO121/055EOSS Baloon/A=052362!W19!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-1:/143511h3930.06N/10337.84WO121/055EOSS Baloon/A=052362!W19!",121.0,63.0,39.5010166667,-103.6308166667,23.11,,,,,0.00023111,-0.00010167,16.16666667,low Re,-0.111111,22.059434,0.002517,2.529524,0.053704,-2.329595,-2.11582,19.532941,
EOSS-329,KC0D-3,2022-10-15 08:35:17.444,2022-10-15 08:35:15,52456.0,964.0,2130.0,ascending,/143515h3930.03N/10337.80WO106/040/A=052456 -527T1062P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/143515h3930.03N/10337.80WO106/040/A=052456 -527T1062P EOSS BALLOON",106.0,46.0,39.5005,-103.63,23.17,220.45,10620.0,0.00032563,0.16782508,0.00022778,-0.0001,16.06666667,low Re,-0.003333,22.031299,0.002489,2.55674,0.053578,-2.332905,-0.108664,19.495384,
EOSS-329,KC0D-1,2022-10-15 08:35:31.876,2022-10-15 08:35:30,52807.0,1080.0,2145.0,ascending,/143530h3929.93N/10337.61WO128/032/A=052807 -26T1042P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/143530h3929.93N/10337.61WO128/032/A=052807 -26T1042P EOSS BALLOON",128.0,37.0,39.4988333333,-103.6268333333,23.36,270.55,10420.0,0.00026034,0.13417223,0.00022222,-0.00011111,18.0,low Re,0.064444,22.012461,0.00278,2.565574,0.05362,-1.563962,1.150019,19.359356,
EOSS-329,AE0SS-13,2022-10-15 08:35:42.241,2022-10-15 08:35:41,52930.0,1136.0,2156.0,ascending,/143541h3929.87N/10337.50WO099/034EOSS Baloon/A=052930!W68!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/143541h3929.87N/10337.50WO099/034EOSS Baloon/A=052930!W68!",99.0,39.0,39.4979333333,-103.6251333333,23.47,,,,,0.00018944,-0.00010278,18.93333333,low Re,0.031111,21.99814,0.002913,2.568173,0.053529,-1.19338,0.52678,19.313315,
EOSS-329,KC0D-3,2022-10-15 08:35:49.948,2022-10-15 08:35:45,53020.0,1128.0,2160.0,ascending,/143545h3929.84N/10337.46WO136/036/A=053020 -523T1024P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/143545h3929.84N/10337.46WO136/036/A=053020 -523T1024P EOSS BALLOON",136.0,41.0,39.4973333333,-103.6243333333,23.52,220.85,10240.0,0.00031341,0.16152695,0.00018889,-0.00010556,18.8,low Re,-0.004444,21.983333,0.002879,2.571417,0.053406,-1.237968,-0.137119,19.280178,
EOSS-329,KC0D-1,2022-10-15 08:36:01.866,2022-10-15 08:36:00,53319.0,1024.0,2175.0,ascending,/143600h3929.76N/10337.32WO130/029/A=053319 -28T1016P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/143600h3929.76N/10337.32WO130/029/A=053319 -28T1016P EOSS BALLOON",130.0,33.0,39.496,-103.622,23.67,270.35,10160.0,0.00025403,0.13092114,0.00016111,-9.444e-05,17.06666667,low Re,-0.057778,21.960676,0.002598,2.587078,0.053441,-1.891713,-1.129769,19.173516,
EOSS-329,AE0SS-13,2022-10-15 08:36:12.188,2022-10-15 08:36:11,53524.0,1188.0,2186.0,ascending,/143611h3929.71N/10337.25WO190/010EOSS Baloon/A=053524!W87!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/143611h3929.71N/10337.25WO190/010EOSS Baloon/A=053524!W87!",190.0,12.0,39.4953,-103.62095,23.74,,,,,0.00013944,-8.778e-05,19.8,low Re,0.091111,21.950765,0.003006,2.585255,0.053655,-0.831935,1.642065,19.103511,
EOSS-329,KC0D-3,2022-10-15 08:36:17.510,2022-10-15 08:36:15,53632.0,1224.0,2190.0,ascending,/143615h3929.70N/10337.24WO132/031/A=053632 -519T995P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N0RPF-6:/143615h3929.70N/10337.24WO132/031/A=053632 -519T995P EOSS BALLOON",132.0,36.0,39.495,-103.6206666667,23.76,221.25,9950.0,0.00030399,0.1566687,0.00012222,-7.778e-05,20.4,low Re,0.02,21.943683,0.003084,2.581447,0.053543,-0.597991,0.315933,19.067677,
EOSS-329,KC0D-1,2022-10-15 08:36:31.912,2022-10-15 08:36:30,53933.0,1228.0,2205.0,ascending,/143630h3929.65N/10337.14WO127/026/A=053933 -31T985P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/143630h3929.65N/10337.14WO127/026/A=053933 -31T985P EOSS BALLOON",127.0,30.0,39.4941666667,-103.619,23.86,270.05,9850.0,0.00024655,0.1270675,0.0001,-6.111e-05,20.46666667,low Re,0.002222,21.93697,0.00308,2.577471,0.05342,-0.570444,-0.016061,18.971689,
EOSS-329,KC0D-3,2022-10-15 08:36:50.120,2022-10-15 08:36:45,54132.0,1000.0,2220.0,ascending,/143645h3929.57N/10337.02WO127/019/A=054132 -521T968P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/143645h3929.57N/10337.02WO127/019/A=054132 -521T968P EOSS BALLOON",127.0,22.0,39.4928333333,-103.617,24.0,221.05,9680.0,0.00029601,0.1525553,0.00012222,-7.222e-05,16.66666667,low Re,-0.126667,21.913122,0.00249,2.595928,0.054011,-2.021033,-2.391309,18.911422,
EOSS-329,KC0D-1,2022-10-15 08:37:01.916,2022-10-15 08:37:00,54453.0,1040.0,2235.0,ascending,/143700h3929.54N/10336.92WO109/020/A=054453 -33T960P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/143700h3929.54N/10336.92WO109/020/A=054453 -33T960P EOSS BALLOON",109.0,23.0,39.4923333333,-103.6153333333,24.09,269.85,9600.0,0.00024047,0.12393423,0.00012222,-6.111e-05,17.33333333,low Re,0.022222,21.892492,0.002579,2.608223,0.053905,-1.747994,0.3644,18.81966,
EOSS-329,AE0SS-13,2022-10-15 08:37:12.343,2022-10-15 08:37:11,54557.0,1033.0,2246.0,ascending,/143711h3929.51N/10336.84WO043/008EOSS Baloon/A=054557!W76!,"AE0SS-13>APTT4,EOSS,qAO,KB0TVJ-1:/143711h3929.51N/10336.84WO043/008EOSS Baloon/A=054557!W76!",43.0,9.0,39.49195,-103.6141,24.16,,,,,0.00011417,-5.583e-05,17.21666667,low Re,-0.001944,21.871525,0.002559,2.621112,0.053784,-1.77591,-0.083724,18.791389,
EOSS-329,KC0D-3,2022-10-15 08:37:17.664,2022-10-15 08:37:15,54661.0,1058.0,2250.0,ascending,/143715h3929.50N/10336.81WO132/025/A=054661 -521T949P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/143715h3929.50N/10336.81WO132/025/A=054661 -521T949P EOSS BALLOON",132.0,29.0,39.4916666667,-103.6135,24.2,221.05,9490.0,0.0002902,0.14956092,0.00011667,-3.889e-05,17.63333333,low Re,0.013889,21.852604,0.00261,2.630515,0.053668,-1.603971,0.210162,18.763837,
