flightid,callsign,receivetime,packettime,altitude,vert_rate_ftmin,elapsed_secs,flight_phase,info,raw,bearing,speed_mph,latitude,longitude,distance_from_launch,temperature_k,pressure_pa,airdensity_slugs,airdensity_kgm3,velocity_x,velocity_y,velocity_z,airflow,acceleration,velocity_mean,acceleration_mean,velocity_std,acceleration_std,velocity_norm,acceleration_norm,velocity_curvefit
EOSS-357,AE0SS-12,2024-04-21 09:21:58.258,2024-04-21 09:21:57,56710.0,-2526.0,480.0,descending,/152157h3915.08N/10323.97WO122/042EOSS Balloon  www.eoss.org/A=056710!W82!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/152157h3915.08N/10323.97WO122/042EOSS Balloon  www.eoss.org/A=056710!W82!",122.0,48.0,39.2514666667,-103.3995333333,42.2,,,,,0.00024333,-9.556e-05,-42.1,n/a,0.065556,-64.432222,0.099226,19.936063,0.089899,1.120192,-0.374531,-35.214613
EOSS-357,KC0D-3,2024-04-21 09:22:17.996,2024-04-21 09:22:10,56244.0,-140.2,493.0,descending,/152210h3914.99N/10323.81WO139/029/A=056244 -496T870P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/152210h3914.99N/10323.81WO139/029/A=056244 -496T870P EOSS BALLOON",139.0,33.0,39.2498333333,-103.3968333333,42.39,223.55,8700.0,0.00026306,0.13557731,9.179e-05,-2.966e-05,-2.33589744,n/a,0.020392,-60.551202,0.093971,24.737568,0.088988,2.353316,-0.826842,-34.82992
EOSS-357,AE0SS-12,2024-04-21 09:22:28.356,2024-04-21 09:22:27,55542.0,-2336.0,510.0,descending,/152227h3914.91N/10323.61WO103/044EOSS Balloon  www.eoss.org/A=055542!W40!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/152227h3914.91N/10323.61WO103/044EOSS Balloon  www.eoss.org/A=055542!W40!",103.0,51.0,39.2485666667,-103.3935,42.58,,,,,0.00020111,-9.667e-05,-38.93333333,n/a,-1.219915,-59.279563,0.011853,24.51919,0.339536,0.829808,-3.627798,-34.373777
EOSS-357,AE0SS-12,2024-04-21 09:22:58.600,2024-04-21 09:22:57,54387.0,-2310.0,540.0,descending,/152257h3914.65N/10323.16WO135/052EOSS Balloon  www.eoss.org/A=054387!W65!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/152257h3914.65N/10323.16WO135/052EOSS Balloon  www.eoss.org/A=054387!W65!",135.0,60.0,39.2442666667,-103.3860833333,43.08,,,,,0.00024722,-0.00014333,-38.5,n/a,0.014444,-58.125142,0.012005,24.286105,0.328754,0.808081,0.007419,-33.891647
EOSS-357,AE0SS-12,2024-04-21 09:23:28.409,2024-04-21 09:23:27,53284.0,-2206.0,570.0,descending,/152327h3914.51N/10322.73WO084/040EOSS Balloon  www.eoss.org/A=053284!W22!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/152327h3914.51N/10322.73WO084/040EOSS Balloon  www.eoss.org/A=053284!W22!",84.0,46.0,39.2418666667,-103.3788666667,43.49,,,,,0.00024056,-8e-05,-36.76666667,n/a,0.057778,-57.001012,0.014548,24.105126,0.319121,0.839421,0.135466,-33.65523
EOSS-357,AE0SS-12,2024-04-21 09:24:28.311,2024-04-21 09:24:27,51138.0,-2146.0,630.0,descending,/152427h3914.22N/10321.98WO115/031EOSS Balloon  www.eoss.org/A=051138!W55!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/152427h3914.22N/10321.98WO115/031EOSS Balloon  www.eoss.org/A=051138!W55!",115.0,36.0,39.2370833333,-103.3664166667,44.22,,,,,0.0002075,-7.972e-05,-35.76666667,n/a,0.016667,-55.939295,0.01466,23.937836,0.31013,0.842709,0.006471,-33.45295
EOSS-357,AE0SS-12,2024-04-21 09:24:58.300,2024-04-21 09:24:57,50105.0,-2066.0,660.0,descending,/152457h3914.07N/10321.52WO109/071EOSS Balloon  www.eoss.org/A=050105!W64!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/152457h3914.07N/10321.52WO109/071EOSS Balloon  www.eoss.org/A=050105!W64!",109.0,82.0,39.2346,-103.3587333333,44.66,,,,,0.00025611,-8.278e-05,-34.43333333,n/a,0.044444,-54.915201,0.016149,23.799015,0.301932,0.860618,0.093713,-33.32494
EOSS-357,AE0SS-12,2024-04-21 09:25:58.328,2024-04-21 09:25:57,48202.0,-1903.0,720.0,descending,/152557h3913.92N/10320.49WO109/058EOSS Balloon  www.eoss.org/A=048202!W00!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/152557h3913.92N/10320.49WO109/058EOSS Balloon  www.eoss.org/A=048202!W00!",109.0,67.0,39.232,-103.3415,45.51,,,,,0.00028722,-4.333e-05,-31.71666667,n/a,0.045278,-53.860723,0.017536,23.74625,0.294356,0.932529,0.094246,-32.810272
EOSS-357,AE0SS-12,2024-04-21 09:26:28.418,2024-04-21 09:26:27,47273.0,-1858.0,750.0,descending,/152627h3913.80N/10320.07WO096/053EOSS Balloon  www.eoss.org/A=047273!W65!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/152627h3913.80N/10320.07WO096/053EOSS Balloon  www.eoss.org/A=047273!W65!",96.0,61.0,39.2301,-103.3345833333,45.89,,,,,0.00023056,-6.333e-05,-30.96666667,n/a,0.025,-52.865329,0.017875,23.686323,0.287266,0.924528,0.024803,-32.382755
EOSS-357,KC0D-3,2024-04-21 09:26:44.600,2024-04-21 09:26:40,46903.0,-2075.8,763.0,descending,/152640h3913.72N/10319.87WO107/038/A=046903 -440T1367P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/152640h3913.72N/10319.87WO107/038/A=046903 -440T1367P EOSS BALLOON",107.0,44.0,39.2286666667,-103.3311666667,46.1,229.15,13670.0,0.00040324,0.2078218,0.00024321,-7.84e-05,-34.5962963,n/a,-0.013443,-52.104119,0.016514,23.463915,0.280737,0.746159,-0.106708,-32.177618
EOSS-357,AE0SS-12,2024-04-21 09:27:28.347,2024-04-21 09:27:27,45445.0,-1828.0,810.0,descending,/152727h3913.44N/10319.14WO133/064EOSS Balloon  www.eoss.org/A=045445!W41!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/152727h3913.44N/10319.14WO133/064EOSS Balloon  www.eoss.org/A=045445!W41!",133.0,74.0,39.2240666667,-103.3190166667,46.81,,,,,0.00025944,-0.00010056,-30.46666667,n/a,0.068827,-51.238621,0.018693,23.373975,0.274774,0.888679,0.182455,-31.183751
EOSS-357,AE0SS-12,2024-04-21 09:27:58.615,2024-04-21 09:27:57,44550.0,-1790.0,840.0,descending,/152757h3913.17N/10318.68WO127/052EOSS Balloon  www.eoss.org/A=044550!W50!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/152757h3913.17N/10318.68WO127/052EOSS Balloon  www.eoss.org/A=044550!W50!",127.0,60.0,39.2195833333,-103.3113333333,47.33,,,,,0.00025611,-0.00014944,-29.83333333,n/a,0.021111,-50.415341,0.01879,23.283289,0.268989,0.883982,0.008629,-30.443983
EOSS-357,AE0SS-12,2024-04-21 09:28:58.297,2024-04-21 09:28:57,42814.0,-1736.0,900.0,descending,/152857h3912.74N/10317.60WO105/046EOSS Balloon  www.eoss.org/A=042814!W99!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/152857h3912.74N/10317.60WO105/046EOSS Balloon  www.eoss.org/A=042814!W99!",105.0,53.0,39.2124833333,-103.2934833333,48.39,,,,,0.0002975,-0.00011833,-28.93333333,n/a,0.015,-49.619711,0.018644,23.202431,0.263556,0.891561,-0.013826,-28.815401
EOSS-357,AE0SS-12,2024-04-21 09:29:28.324,2024-04-21 09:29:27,41977.0,-1674.0,930.0,descending,/152927h3912.51N/10317.14WO118/049EOSS Balloon  www.eoss.org/A=041977!W22!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/152927h3912.51N/10317.14WO118/049EOSS Balloon  www.eoss.org/A=041977!W22!",118.0,56.0,39.2085333333,-103.2857,48.89,,,,,0.00025944,-0.00013167,-27.9,n/a,0.034444,-48.844007,0.019229,23.135728,0.258455,0.905267,0.058869,-27.982928
EOSS-357,AE0SS-12,2024-04-21 09:30:28.572,2024-04-21 09:30:27,40438.0,-1539.0,990.0,descending,/153027h3911.83N/10316.21WO122/067EOSS Balloon  www.eoss.org/A=040438!W30!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/153027h3911.83N/10316.21WO122/067EOSS Balloon  www.eoss.org/A=040438!W30!",122.0,77.0,39.1972166667,-103.2701666667,50.02,,,,,0.00025889,-0.00018861,-25.65,n/a,0.0375,-48.044214,0.019882,23.12349,0.253648,0.968462,0.069458,-26.465106
EOSS-357,AE0SS-12,2024-04-21 09:30:58.568,2024-04-21 09:30:57,39690.0,-1496.0,1020.0,descending,/153057h3911.50N/10315.68WO111/072EOSS Balloon  www.eoss.org/A=039690!W33!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/153057h3911.50N/10315.68WO111/072EOSS Balloon  www.eoss.org/A=039690!W33!",111.0,83.0,39.1917166667,-103.2613833333,50.62,,,,,0.00029278,-0.00018333,-24.93333333,n/a,0.023889,-47.273851,0.02002,23.109777,0.249078,0.966713,0.015533,-25.763887
EOSS-357,AE0SS-12,2024-04-21 09:31:58.355,2024-04-21 09:31:57,38230.0,-1460.0,1080.0,descending,/153157h3910.96N/10314.43WO111/051EOSS Balloon  www.eoss.org/A=038230!W67!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/153157h3910.96N/10314.43WO111/051EOSS Balloon  www.eoss.org/A=038230!W67!",111.0,59.0,39.1827666667,-103.2406166667,51.88,,,,,0.00034611,-0.00014917,-24.33333333,n/a,0.01,-46.533834,0.019686,23.091905,0.244753,0.961398,-0.039575,-24.519116
EOSS-357,AE0SS-12,2024-04-21 09:32:28.407,2024-04-21 09:32:27,37521.0,-1418.0,1110.0,descending,/153227h3910.65N/10313.94WO126/052EOSS Balloon  www.eoss.org/A=037521!W64!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/153227h3910.65N/10313.94WO126/052EOSS Balloon  www.eoss.org/A=037521!W64!",126.0,60.0,39.1776,-103.2324,52.45,,,,,0.00027389,-0.00017222,-23.63333333,n/a,0.023333,-45.818194,0.019804,23.074303,0.24064,0.961453,0.014665,-23.987511
EOSS-357,AE0SS-12,2024-04-21 09:32:58.431,2024-04-21 09:32:57,36832.0,-1378.0,1140.0,descending,/153257h3910.30N/10313.43WO141/067EOSS Balloon  www.eoss.org/A=036832!W23!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/153257h3910.30N/10313.43WO141/067EOSS Balloon  www.eoss.org/A=036832!W23!",141.0,77.0,39.1717,-103.2238833333,53.05,,,,,0.00028389,-0.00019667,-22.96666667,n/a,0.022222,-45.125723,0.019879,23.056653,0.236727,0.96107,0.009897,-23.521159
EOSS-357,AE0SS-12,2024-04-21 09:33:28.420,2024-04-21 09:33:27,36133.0,-1398.0,1170.0,descending,/153327h3909.93N/10312.97WO140/072EOSS Balloon  www.eoss.org/A=036133!W37!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/153327h3909.93N/10312.97WO140/072EOSS Balloon  www.eoss.org/A=036133!W37!",140.0,83.0,39.16555,-103.2162833333,53.63,,,,,0.00025333,-0.000205,-23.3,n/a,-0.011111,-44.48379,0.01894,23.011095,0.233061,0.92059,-0.12894,-23.099194
EOSS-357,AE0SS-12,2024-04-21 09:33:58.264,2024-04-21 09:33:57,35421.0,-1424.0,1200.0,descending,/153357h3909.54N/10312.49WO127/068EOSS Balloon  www.eoss.org/A=035421!W59!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/153357h3909.54N/10312.49WO127/068EOSS Balloon  www.eoss.org/A=035421!W59!",127.0,78.0,39.1590833333,-103.2083166667,54.24,,,,,0.00026556,-0.00021556,-23.73333333,n/a,-0.014444,-43.89092,0.017958,22.9399,0.229574,0.878713,-0.14114,-22.72065
EOSS-357,AE0SS-12,2024-04-21 09:34:28.358,2024-04-21 09:34:27,34722.0,-1398.0,1230.0,descending,/153427h3909.12N/10312.01WO137/059EOSS Balloon  www.eoss.org/A=034722!W10!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/153427h3909.12N/10312.01WO137/059EOSS Balloon  www.eoss.org/A=034722!W10!",137.0,68.0,39.1520166667,-103.2001666667,54.87,,,,,0.00027167,-0.00023556,-23.3,n/a,0.014444,-43.31895,0.017858,22.868778,0.226174,0.875383,-0.015095,-22.39566
EOSS-357,AE0SS-12,2024-04-21 09:34:58.449,2024-04-21 09:34:57,34020.0,-1404.0,1260.0,descending,/153457h3908.69N/10311.49WO141/068EOSS Balloon  www.eoss.org/A=034020!W71!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/153457h3908.69N/10311.49WO141/068EOSS Balloon  www.eoss.org/A=034020!W71!",141.0,78.0,39.14495,-103.1915166667,55.53,,,,,0.00028833,-0.00023556,-23.4,n/a,-0.003333,-42.7806,0.017269,22.785458,0.222947,0.850569,-0.092408,-22.110374
EOSS-357,AE0SS-12,2024-04-21 09:35:28.355,2024-04-21 09:35:27,33331.0,-1378.0,1290.0,descending,/153527h3908.30N/10310.98WO143/078EOSS Balloon  www.eoss.org/A=033331!W05!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/153527h3908.30N/10310.98WO143/078EOSS Balloon  www.eoss.org/A=033331!W05!",143.0,90.0,39.1383333333,-103.1830833333,56.17,,,,,0.00028111,-0.00022056,-22.96666667,n/a,0.014444,-42.259181,0.017193,22.704111,0.21983,0.849737,-0.012505,-21.863899
EOSS-357,AE0SS-12,2024-04-21 09:35:58.554,2024-04-21 09:35:57,32668.0,-1326.0,1320.0,descending,/153557h3907.88N/10310.46WO143/066EOSS Balloon  www.eoss.org/A=032668!W10!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/153557h3907.88N/10310.46WO143/066EOSS Balloon  www.eoss.org/A=032668!W10!",143.0,76.0,39.13135,-103.1743333333,56.83,,,,,0.00029167,-0.00023278,-22.1,n/a,0.028889,-41.742278,0.017501,22.634748,0.216847,0.867793,0.052516,-21.651279
EOSS-357,AE0SS-12,2024-04-21 09:36:28.367,2024-04-21 09:36:27,32025.0,-1286.0,1350.0,descending,/153627h3907.44N/10309.98WO142/061EOSS Balloon  www.eoss.org/A=032025!W80!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/153627h3907.44N/10309.98WO142/061EOSS Balloon  www.eoss.org/A=032025!W80!",142.0,70.0,39.1241333333,-103.1663333333,57.47,,,,,0.00026667,-0.00024056,-21.43333333,n/a,0.022222,-41.234555,0.017622,22.572249,0.213976,0.877237,0.021498,-21.46151
EOSS-357,AE0SS-12,2024-04-21 09:36:58.364,2024-04-21 09:36:57,31385.0,-1280.0,1380.0,descending,/153657h3907.04N/10309.46WO140/074EOSS Balloon  www.eoss.org/A=031385!W69!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/153657h3907.04N/10309.46WO140/074EOSS Balloon  www.eoss.org/A=031385!W69!",140.0,85.0,39.1174333333,-103.1578166667,58.11,,,,,0.00028389,-0.00022333,-21.33333333,n/a,0.003333,-40.749159,0.017265,22.503971,0.211227,0.862773,-0.065957,-21.282419
EOSS-357,AE0SS-12,2024-04-21 09:37:28.625,2024-04-21 09:37:27,30775.0,-1220.0,1410.0,descending,/153727h3906.65N/10308.99WO131/075EOSS Balloon  www.eoss.org/A=030775!W86!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/153727h3906.65N/10308.99WO131/075EOSS Balloon  www.eoss.org/A=030775!W86!",131.0,86.0,39.1109666667,-103.1499333333,58.71,,,,,0.00026278,-0.00021556,-20.33333333,n/a,0.033333,-40.263068,0.017656,22.449961,0.208585,0.88774,0.075159,-21.115401
EOSS-357,AE0SS-12,2024-04-21 09:37:58.344,2024-04-21 09:37:57,30168.0,-1214.0,1440.0,descending,/153757h3906.27N/10308.50WO130/069EOSS Balloon  www.eoss.org/A=030168!W58!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/153757h3906.27N/10308.50WO130/069EOSS Balloon  www.eoss.org/A=030168!W58!",130.0,79.0,39.1045833333,-103.1418,59.33,,,,,0.00027111,-0.00021278,-20.23333333,n/a,0.003333,-39.79726,0.017315,22.390416,0.206037,0.873763,-0.067862,-20.948102
EOSS-357,AE0SS-12,2024-04-21 09:38:28.364,2024-04-21 09:38:27,29590.0,-1156.0,1470.0,descending,/153827h3905.82N/10308.08WO144/055EOSS Balloon  www.eoss.org/A=029590!W17!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/153827h3905.82N/10308.08WO144/055EOSS Balloon  www.eoss.org/A=029590!W17!",144.0,63.0,39.0970166667,-103.1347833333,59.94,,,,,0.00023389,-0.00025222,-19.26666667,n/a,0.032222,-39.330656,0.017662,22.343938,0.203583,0.897961,0.071519,-20.784186
EOSS-357,AE0SS-12,2024-04-21 09:38:58.303,2024-04-21 09:38:57,29000.0,-1180.0,1500.0,descending,/153857h3905.39N/10307.63WO150/065EOSS Balloon  www.eoss.org/A=029000!W64!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/153857h3905.39N/10307.63WO150/065EOSS Balloon  www.eoss.org/A=029000!W64!",150.0,75.0,39.0899333333,-103.1272333333,60.55,,,,,0.00025167,-0.00023611,-19.66666667,n/a,-0.013333,-38.893678,0.016958,22.282227,0.201256,0.862886,-0.15051,-20.609386
EOSS-357,AE0SS-12,2024-04-21 09:39:28.307,2024-04-21 09:39:27,28416.0,-1168.0,1530.0,descending,/153927h3904.99N/10307.18WO141/073EOSS Balloon  www.eoss.org/A=028416!W29!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/153927h3904.99N/10307.18WO141/073EOSS Balloon  www.eoss.org/A=028416!W29!",141.0,84.0,39.0832,-103.1198166667,61.15,,,,,0.00024722,-0.00022444,-19.46666667,n/a,0.006667,-38.471352,0.016729,22.218661,0.198961,0.855348,-0.050573,-20.42694
EOSS-357,AE0SS-12,2024-04-21 09:39:58.376,2024-04-21 09:39:57,27805.0,-1222.0,1560.0,descending,/153957h3904.55N/10306.76WO138/058EOSS Balloon  www.eoss.org/A=027805!W61!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/153957h3904.55N/10306.76WO138/058EOSS Balloon  www.eoss.org/A=027805!W61!",138.0,67.0,39.0759333333,-103.1126833333,61.76,,,,,0.00023778,-0.00024222,-20.36666667,n/a,-0.03,-38.086146,0.015713,22.133934,0.196859,0.800557,-0.232212,-20.224825
EOSS-357,AE0SS-12,2024-04-21 09:40:28.417,2024-04-21 09:40:27,27215.0,-1180.0,1590.0,descending,/154027h3904.15N/10306.27WO139/073EOSS Balloon  www.eoss.org/A=027215!W68!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/154027h3904.15N/10306.27WO139/073EOSS Balloon  www.eoss.org/A=027215!W68!",139.0,84.0,39.0692666667,-103.1046333333,62.38,,,,,0.00026833,-0.00022222,-19.66666667,n/a,0.023333,-37.702407,0.015875,22.058006,0.194711,0.817651,0.038303,-20.018552
EOSS-357,AE0SS-12,2024-04-21 09:40:58.494,2024-04-21 09:40:57,26604.0,-1222.0,1620.0,descending,/154057h3903.72N/10305.86WO135/067EOSS Balloon  www.eoss.org/A=026604!W39!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/154057h3903.72N/10305.86WO135/067EOSS Balloon  www.eoss.org/A=026604!W39!",135.0,77.0,39.06205,-103.0978166667,62.97,,,,,0.00022722,-0.00024056,-20.36666667,n/a,-0.023333,-37.348616,0.015058,21.967073,0.192711,0.773064,-0.199215,-19.794226
EOSS-357,AE0SS-12,2024-04-21 09:41:28.435,2024-04-21 09:41:27,25997.0,-1214.0,1650.0,descending,/154127h3903.27N/10305.40WO150/062EOSS Balloon  www.eoss.org/A=025997!W71!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/154127h3903.27N/10305.40WO150/062EOSS Balloon  www.eoss.org/A=025997!W71!",150.0,71.0,39.0546166667,-103.0900166667,63.61,,,,,0.00026,-0.00024778,-20.23333333,n/a,0.004444,-37.006311,0.014842,21.876082,0.190699,0.766727,-0.054526,-19.562306
EOSS-357,AE0SS-12,2024-04-21 09:41:58.394,2024-04-21 09:41:57,25403.0,-1188.0,1680.0,descending,/154157h3902.90N/10304.99WO143/064EOSS Balloon  www.eoss.org/A=025403!W03!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/154157h3902.90N/10304.99WO143/064EOSS Balloon  www.eoss.org/A=025403!W03!",143.0,74.0,39.0483333333,-103.0832166667,64.16,,,,,0.00022667,-0.00020944,-19.8,n/a,0.014444,-36.668932,0.014834,21.789831,0.188743,0.774165,-0.002066,-19.329072
EOSS-357,AE0SS-12,2024-04-21 09:42:28.691,2024-04-21 09:42:27,24803.0,-1200.0,1710.0,descending,/154227h3902.52N/10304.66WO147/062EOSS Balloon  www.eoss.org/A=024803!W33!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/154227h3902.52N/10304.66WO147/062EOSS Balloon  www.eoss.org/A=024803!W33!",147.0,71.0,39.04205,-103.0777166667,64.66,,,,,0.00018333,-0.00020944,-20.0,n/a,-0.006667,-36.348376,0.014412,21.698625,0.186871,0.753429,-0.1128,-19.090254
EOSS-357,AE0SS-12,2024-04-21 09:42:58.465,2024-04-21 09:42:57,24212.0,-1182.0,1740.0,descending,/154257h3902.19N/10304.32WO141/059EOSS Balloon  www.eoss.org/A=024212!W05!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/154257h3902.19N/10304.32WO141/059EOSS Balloon  www.eoss.org/A=024212!W05!",141.0,68.0,39.0365,-103.0720833333,65.14,,,,,0.00018778,-0.000185,-19.7,n/a,0.01,-36.034255,0.014327,21.61031,0.18503,0.755855,-0.023385,-18.85525
EOSS-357,AE0SS-12,2024-04-21 09:43:28.305,2024-04-21 09:43:27,23641.0,-1142.0,1770.0,descending,/154327h3901.86N/10304.07WO143/035EOSS Balloon  www.eoss.org/A=023641!W45!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/154327h3901.86N/10304.07WO143/035EOSS Balloon  www.eoss.org/A=023641!W45!",143.0,40.0,39.0310666667,-103.0679166667,65.54,,,,,0.00013889,-0.00018111,-19.03333333,n/a,0.022222,-35.719423,0.014476,21.53013,0.183246,0.775011,0.042271,-18.631747
EOSS-357,AE0SS-12,2024-04-21 09:43:58.313,2024-04-21 09:43:57,23077.0,-1128.0,1800.0,descending,/154357h3901.59N/10303.83WO157/048EOSS Balloon  www.eoss.org/A=023077!W24!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/154357h3901.59N/10303.83WO157/048EOSS Balloon  www.eoss.org/A=023077!W24!",157.0,55.0,39.0265333333,-103.0639,65.9,,,,,0.00013389,-0.00015111,-18.8,n/a,0.007778,-35.411797,0.014352,21.451507,0.181511,0.774388,-0.036218,-18.417499
EOSS-357,AE0SS-12,2024-04-21 09:44:28.300,2024-04-21 09:44:27,22532.0,-1090.0,1830.0,descending,/154427h3901.27N/10303.66WO146/038EOSS Balloon  www.eoss.org/A=022532!W77!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/154427h3901.27N/10303.66WO146/038EOSS Balloon  www.eoss.org/A=022532!W77!",146.0,44.0,39.0212833333,-103.0611166667,66.24,,,,,9.278e-05,-0.000175,-18.16666667,n/a,0.021111,-35.103849,0.014475,21.380157,0.179825,0.792192,0.036903,-18.219216
EOSS-357,AE0SS-12,2024-04-21 09:45:28.400,2024-04-21 09:45:27,21489.0,-1043.0,1890.0,descending,/154527h3900.73N/10303.23WO165/035EOSS Balloon  www.eoss.org/A=021489!W06!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/154527h3900.73N/10303.23WO165/035EOSS Balloon  www.eoss.org/A=021489!W06!",165.0,40.0,39.0121666667,-103.0539333333,66.94,,,,,0.00011972,-0.00015194,-17.38333333,n/a,0.013056,-34.792962,0.01445,21.318008,0.178183,0.816663,-0.007823,-17.870919
EOSS-357,AE0SS-12,2024-04-21 09:45:58.681,2024-04-21 09:45:57,20984.0,-1010.0,1920.0,descending,/154557h3900.51N/10303.05WO151/037EOSS Balloon  www.eoss.org/A=020984!W07!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/154557h3900.51N/10303.05WO151/037EOSS Balloon  www.eoss.org/A=020984!W07!",151.0,43.0,39.0085,-103.05095,67.22,,,,,9.944e-05,-0.00012222,-16.83333333,n/a,0.018333,-34.483314,0.014518,21.261366,0.176585,0.830143,0.021604,-17.719073
EOSS-357,AE0SS-12,2024-04-21 09:46:28.373,2024-04-21 09:46:27,20468.0,-1032.0,1950.0,descending,/154627h3900.30N/10302.94WO137/026EOSS Balloon  www.eoss.org/A=020468!W31!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/154627h3900.30N/10302.94WO137/026EOSS Balloon  www.eoss.org/A=020468!W31!",137.0,30.0,39.00505,-103.0490166667,67.45,,,,,6.444e-05,-0.000115,-17.2,n/a,-0.012222,-34.190376,0.014057,21.197046,0.175065,0.801545,-0.15011,-17.575638
EOSS-357,AE0SS-12,2024-04-21 09:46:58.358,2024-04-21 09:46:57,19966.0,-1004.0,1980.0,descending,/154657h3900.08N/10302.79WO163/027EOSS Balloon  www.eoss.org/A=019966!W55!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/154657h3900.08N/10302.79WO163/027EOSS Balloon  www.eoss.org/A=019966!W55!",163.0,31.0,39.0014166667,-103.0465833333,67.71,,,,,8.111e-05,-0.00012111,-16.73333333,n/a,0.015556,-33.899425,0.014082,21.137133,0.173549,0.81213,0.008493,-17.446964
EOSS-357,AE0SS-12,2024-04-21 09:47:28.539,2024-04-21 09:47:27,19455.0,-1022.0,2010.0,descending,/154727h3859.90N/10302.64WO158/031EOSS Balloon  www.eoss.org/A=019455!W66!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/154727h3859.90N/10302.64WO158/031EOSS Balloon  www.eoss.org/A=019455!W66!",158.0,36.0,38.9984333333,-103.0441,67.94,,,,,8.278e-05,-9.944e-05,-17.03333333,n/a,-0.01,-33.622932,0.013681,21.071199,0.1721,0.787312,-0.1376,-17.32583
EOSS-357,AE0SS-12,2024-04-21 09:47:58.283,2024-04-21 09:47:57,18943.0,-1024.0,2040.0,descending,/154757h3859.73N/10302.53WO150/028EOSS Balloon  www.eoss.org/A=018943!W17!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/154757h3859.73N/10302.53WO150/028EOSS Balloon  www.eoss.org/A=018943!W17!",150.0,32.0,38.9955166667,-103.0422833333,68.14,,,,,6.056e-05,-9.722e-05,-17.06666667,n/a,-0.001111,-33.355896,0.013438,21.003284,0.170671,0.775556,-0.085246,-17.212603
EOSS-357,AE0SS-12,2024-04-21 09:48:28.355,2024-04-21 09:48:27,18428.0,-1030.0,2070.0,descending,/154827h3859.53N/10302.45WO162/014EOSS Balloon  www.eoss.org/A=018428!W11!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/154827h3859.53N/10302.45WO162/014EOSS Balloon  www.eoss.org/A=018428!W11!",162.0,16.0,38.9921833333,-103.04085,68.34,,,,,4.778e-05,-0.00011111,-17.16666667,n/a,-0.003333,-33.098924,0.013168,20.932821,0.169279,0.761114,-0.097478,-17.104479
